"Date","CT_site","effort_class"
2018-11-21,"NB16",NA
2018-11-21,"NB17",NA
2018-11-21,"NB18",NA
2018-11-21,"NB19",NA
2018-11-21,"NB20",NA
2018-11-21,"NB21",NA
2018-11-21,"NB22",NA
2018-11-21,"NB23",NA
2018-11-21,"NB24",NA
2018-11-21,"NB25",NA
2018-11-21,"NB26",NA
2018-11-21,"NB27",NA
2018-11-21,"NB28",NA
2018-11-21,"NB29",NA
2018-11-21,"NB30",NA
2018-11-21,"NB31",NA
2018-11-21,"NB32",NA
2018-11-21,"NB33",NA
2018-11-21,"NB34",NA
2018-11-21,"NB35",NA
2018-11-21,"NB36",NA
2018-11-21,"NB37",NA
2018-11-21,"NB38",NA
2018-11-21,"NB39",NA
2018-11-21,"NB40",NA
2018-11-21,"NB41",NA
2018-11-21,"NB42",NA
2018-11-21,"NB43",NA
2018-11-21,"NB44",NA
2018-11-21,"NB45",NA
2018-11-21,"NB46",NA
2018-11-21,"NB47",NA
2018-11-21,"NB48",NA
2018-11-21,"NB49",NA
2018-11-21,"NB50",NA
2018-11-22,"MN02",1
2018-11-22,"MN04",0
2018-11-22,"MN05",1
2018-11-22,"MN06",1
2018-11-22,"MN07",1
2018-11-22,"MN08",1
2018-11-22,"MN09",1
2018-11-22,"MN10",0
2018-11-22,"MN11",1
2018-11-22,"MN12",1
2018-11-22,"MN13",1
2018-11-22,"MN14",1
2018-11-22,"MN15",0
2018-11-22,"MN16",1
2018-11-22,"MN17",1
2018-11-22,"MN18",0
2018-11-22,"MN19",1
2018-11-22,"MN20",0
2018-11-22,"MN21",1
2018-11-22,"MN22",1
2018-11-22,"MN23",1
2018-11-22,"MN24",0
2018-11-22,"MN25",1
2018-11-22,"MN26",0
2018-11-22,"MN27",1
2018-11-22,"MN29",1
2018-11-22,"MN30",1
2018-11-22,"MN31",1
2018-11-22,"MN32",1
2018-11-22,"MN33",1
2018-11-22,"MN34",1
2018-11-22,"MN35",0
2018-11-22,"MN37",1
2018-11-22,"MN38",1
2018-11-22,"MN39",1
2018-11-22,"MN40",0
2018-11-22,"MN41",0
2018-11-22,"MN42",1
2018-11-22,"MN43",1
2018-11-22,"MN44",1
2018-11-22,"MN45",1
2018-11-22,"MN46",1
2018-11-22,"MN47",0
2018-11-22,"MN48",0
2018-11-22,"MN49",1
2018-11-22,"MN50",0
2018-11-22,"MT01",1
2018-11-22,"MT02",1
2018-11-22,"MT03",0
2018-11-22,"MT04",0
2018-11-22,"MT05",1
2018-11-22,"MT07",1
2018-11-22,"MT08",0
2018-11-22,"MT09",0
2018-11-22,"MT10",0
2018-11-22,"MT11",1
2018-11-22,"MT12",0
2018-11-22,"MT13",1
2018-11-22,"MT14",1
2018-11-22,"MT15",1
2018-11-22,"MT16",0
2018-11-22,"MT17",0
2018-11-22,"MT18",1
2018-11-22,"MT19",0
2018-11-22,"MT20",1
2018-11-22,"MT21",0
2018-11-22,"MT22",0
2018-11-22,"MT23",1
2018-11-22,"MT24",0
2018-11-22,"MT25",1
2018-11-22,"MT26",1
2018-11-22,"MT27",1
2018-11-22,"MT28",0
2018-11-22,"MT29",0
2018-11-22,"MT30",0
2018-11-22,"MT31",0
2018-11-22,"MT32",0
2018-11-22,"MT33",1
2018-11-22,"MT34",1
2018-11-22,"MT35",1
2018-11-22,"MT36",1
2018-11-22,"MT37",1
2018-11-22,"MT38",1
2018-11-22,"MT39",1
2018-11-22,"MT40",1
2018-11-22,"MT41",0
2018-11-22,"MT42",1
2018-11-22,"MT43",0
2018-11-22,"MT44",1
2018-11-22,"MT45",0
2018-11-22,"MT46",0
2018-11-22,"MT47",1
2018-11-22,"MT48",1
2018-11-22,"MT49",0
2018-11-22,"OMC01",NA
2018-11-22,"OMC02",NA
2018-11-22,"OMC03",NA
2018-11-22,"OMC04",NA
2018-11-22,"OMC05",NA
2018-11-22,"OMC06",NA
2018-11-22,"OMC07",NA
2018-11-22,"OMC09",NA
2018-11-22,"OMC10",NA
2018-11-22,"OMC11",NA
2018-11-22,"OMC12",NA
2018-11-22,"OMC13",NA
2018-11-22,"OMC15",NA
2018-11-22,"OMC16",NA
2018-11-22,"OMC17",NA
2018-11-22,"OMC18",NA
2018-11-22,"OMC19",NA
2018-11-22,"OMC21",NA
2018-11-22,"OMC22",NA
2018-11-22,"OMC23",NA
2018-11-22,"OMC24",NA
2018-11-22,"OMC25",NA
2018-11-22,"OMC26",NA
2018-11-22,"OMC27",NA
2018-11-22,"OMC28",NA
2018-11-22,"OMC29",NA
2018-11-22,"OMC30",NA
2018-11-22,"OMC31",NA
2018-11-22,"OMC32",NA
2018-11-22,"OMC33",NA
2018-11-22,"OMC34",NA
2018-11-22,"OMC36",NA
2018-11-22,"OMC37",NA
2018-11-22,"OMC38",NA
2018-11-22,"NB01",NA
2018-11-22,"NB02",NA
2018-11-22,"NB03",NA
2018-11-22,"NB04",NA
2018-11-22,"NB05",NA
2018-11-22,"NB06",NA
2018-11-22,"NB07",NA
2018-11-22,"NB08",NA
2018-11-22,"NB09",NA
2018-11-22,"NB10",NA
2018-11-22,"NB11",NA
2018-11-22,"NB12",NA
2018-11-22,"NB14",NA
2018-11-22,"NB15",NA
2018-11-22,"NB16",NA
2018-11-22,"NB17",NA
2018-11-22,"NB18",NA
2018-11-22,"NB19",NA
2018-11-22,"NB20",NA
2018-11-22,"NB21",NA
2018-11-22,"NB22",NA
2018-11-22,"NB23",NA
2018-11-22,"NB24",NA
2018-11-22,"NB25",NA
2018-11-22,"NB26",NA
2018-11-22,"NB27",NA
2018-11-22,"NB28",NA
2018-11-22,"NB29",NA
2018-11-22,"NB30",NA
2018-11-22,"NB31",NA
2018-11-22,"NB32",NA
2018-11-22,"NB33",NA
2018-11-22,"NB34",NA
2018-11-22,"NB35",NA
2018-11-22,"NB36",NA
2018-11-22,"NB37",NA
2018-11-22,"NB38",NA
2018-11-22,"NB39",NA
2018-11-22,"NB40",NA
2018-11-22,"NB41",NA
2018-11-22,"NB42",NA
2018-11-22,"NB43",NA
2018-11-22,"NB44",NA
2018-11-22,"NB45",NA
2018-11-22,"NB46",NA
2018-11-22,"NB47",NA
2018-11-22,"NB48",NA
2018-11-22,"NB49",NA
2018-11-22,"NB50",NA
2018-11-23,"MN02",1
2018-11-23,"MN04",0
2018-11-23,"MN05",1
2018-11-23,"MN06",1
2018-11-23,"MN07",1
2018-11-23,"MN08",1
2018-11-23,"MN09",1
2018-11-23,"MN10",0
2018-11-23,"MN11",1
2018-11-23,"MN12",1
2018-11-23,"MN13",1
2018-11-23,"MN14",1
2018-11-23,"MN15",0
2018-11-23,"MN16",1
2018-11-23,"MN17",1
2018-11-23,"MN18",0
2018-11-23,"MN19",1
2018-11-23,"MN20",0
2018-11-23,"MN21",1
2018-11-23,"MN22",1
2018-11-23,"MN23",1
2018-11-23,"MN24",0
2018-11-23,"MN25",1
2018-11-23,"MN26",0
2018-11-23,"MN27",1
2018-11-23,"MN29",1
2018-11-23,"MN30",1
2018-11-23,"MN31",1
2018-11-23,"MN32",0
2018-11-23,"MN33",1
2018-11-23,"MN34",1
2018-11-23,"MN35",0
2018-11-23,"MN37",1
2018-11-23,"MN38",1
2018-11-23,"MN39",0
2018-11-23,"MN40",0
2018-11-23,"MN41",0
2018-11-23,"MN42",1
2018-11-23,"MN43",1
2018-11-23,"MN44",1
2018-11-23,"MN45",1
2018-11-23,"MN46",1
2018-11-23,"MN47",0
2018-11-23,"MN48",0
2018-11-23,"MN49",1
2018-11-23,"MN50",0
2018-11-23,"MT01",1
2018-11-23,"MT02",1
2018-11-23,"MT03",0
2018-11-23,"MT04",0
2018-11-23,"MT05",1
2018-11-23,"MT07",0
2018-11-23,"MT08",0
2018-11-23,"MT09",0
2018-11-23,"MT10",0
2018-11-23,"MT11",1
2018-11-23,"MT12",0
2018-11-23,"MT13",1
2018-11-23,"MT14",1
2018-11-23,"MT15",1
2018-11-23,"MT16",0
2018-11-23,"MT17",0
2018-11-23,"MT18",1
2018-11-23,"MT19",0
2018-11-23,"MT20",1
2018-11-23,"MT21",0
2018-11-23,"MT22",0
2018-11-23,"MT23",1
2018-11-23,"MT24",0
2018-11-23,"MT25",1
2018-11-23,"MT26",1
2018-11-23,"MT27",1
2018-11-23,"MT28",0
2018-11-23,"MT29",0
2018-11-23,"MT30",0
2018-11-23,"MT31",0
2018-11-23,"MT32",0
2018-11-23,"MT33",1
2018-11-23,"MT34",1
2018-11-23,"MT35",1
2018-11-23,"MT36",1
2018-11-23,"MT37",1
2018-11-23,"MT38",1
2018-11-23,"MT39",1
2018-11-23,"MT40",1
2018-11-23,"MT41",0
2018-11-23,"MT42",1
2018-11-23,"MT43",0
2018-11-23,"MT44",1
2018-11-23,"MT45",0
2018-11-23,"MT46",0
2018-11-23,"MT47",1
2018-11-23,"MT48",1
2018-11-23,"MT49",0
2018-11-23,"OMC01",NA
2018-11-23,"OMC02",NA
2018-11-23,"OMC03",NA
2018-11-23,"OMC04",NA
2018-11-23,"OMC05",NA
2018-11-23,"OMC06",NA
2018-11-23,"OMC07",NA
2018-11-23,"OMC09",NA
2018-11-23,"OMC10",NA
2018-11-23,"OMC11",NA
2018-11-23,"OMC12",NA
2018-11-23,"OMC13",NA
2018-11-23,"OMC15",NA
2018-11-23,"OMC16",NA
2018-11-23,"OMC17",NA
2018-11-23,"OMC18",NA
2018-11-23,"OMC19",NA
2018-11-23,"OMC21",NA
2018-11-23,"OMC22",NA
2018-11-23,"OMC23",NA
2018-11-23,"OMC24",NA
2018-11-23,"OMC25",NA
2018-11-23,"OMC26",NA
2018-11-23,"OMC27",NA
2018-11-23,"OMC28",NA
2018-11-23,"OMC29",NA
2018-11-23,"OMC30",NA
2018-11-23,"OMC31",NA
2018-11-23,"OMC32",NA
2018-11-23,"OMC33",NA
2018-11-23,"OMC34",NA
2018-11-23,"OMC36",NA
2018-11-23,"OMC37",NA
2018-11-23,"OMC38",NA
2018-11-23,"NB01",NA
2018-11-23,"NB02",NA
2018-11-23,"NB03",NA
2018-11-23,"NB04",NA
2018-11-23,"NB05",NA
2018-11-23,"NB06",NA
2018-11-23,"NB07",NA
2018-11-23,"NB08",NA
2018-11-23,"NB09",NA
2018-11-23,"NB10",NA
2018-11-23,"NB11",NA
2018-11-23,"NB12",NA
2018-11-23,"NB14",NA
2018-11-23,"NB15",NA
2018-11-23,"NB16",NA
2018-11-23,"NB17",NA
2018-11-23,"NB18",NA
2018-11-23,"NB19",NA
2018-11-23,"NB20",NA
2018-11-23,"NB21",NA
2018-11-23,"NB22",NA
2018-11-23,"NB23",NA
2018-11-23,"NB24",NA
2018-11-23,"NB25",NA
2018-11-23,"NB26",NA
2018-11-23,"NB27",NA
2018-11-23,"NB28",NA
2018-11-23,"NB29",NA
2018-11-23,"NB30",NA
2018-11-23,"NB31",NA
2018-11-23,"NB32",NA
2018-11-23,"NB33",NA
2018-11-23,"NB34",NA
2018-11-23,"NB35",NA
2018-11-23,"NB36",NA
2018-11-23,"NB37",NA
2018-11-23,"NB38",NA
2018-11-23,"NB39",NA
2018-11-23,"NB40",NA
2018-11-23,"NB41",NA
2018-11-23,"NB42",NA
2018-11-23,"NB43",NA
2018-11-23,"NB44",NA
2018-11-23,"NB45",NA
2018-11-23,"NB46",NA
2018-11-23,"NB47",NA
2018-11-23,"NB48",NA
2018-11-23,"NB49",NA
2018-11-23,"NB50",NA
2018-11-24,"MN02",0
2018-11-24,"MN04",0
2018-11-24,"MN05",1
2018-11-24,"MN06",1
2018-11-24,"MN07",1
2018-11-24,"MN08",1
2018-11-24,"MN09",1
2018-11-24,"MN10",0
2018-11-24,"MN11",1
2018-11-24,"MN12",1
2018-11-24,"MN13",1
2018-11-24,"MN14",1
2018-11-24,"MN15",0
2018-11-24,"MN16",1
2018-11-24,"MN17",1
2018-11-24,"MN18",0
2018-11-24,"MN19",1
2018-11-24,"MN20",0
2018-11-24,"MN21",0
2018-11-24,"MN22",1
2018-11-24,"MN23",1
2018-11-24,"MN24",0
2018-11-24,"MN25",1
2018-11-24,"MN26",0
2018-11-24,"MN27",1
2018-11-24,"MN29",1
2018-11-24,"MN30",1
2018-11-24,"MN31",1
2018-11-24,"MN32",0
2018-11-24,"MN33",1
2018-11-24,"MN34",1
2018-11-24,"MN35",0
2018-11-24,"MN37",1
2018-11-24,"MN38",1
2018-11-24,"MN39",0
2018-11-24,"MN40",0
2018-11-24,"MN41",0
2018-11-24,"MN42",1
2018-11-24,"MN43",1
2018-11-24,"MN44",0
2018-11-24,"MN45",1
2018-11-24,"MN46",1
2018-11-24,"MN47",0
2018-11-24,"MN48",0
2018-11-24,"MN49",1
2018-11-24,"MN50",0
2018-11-24,"MT01",0
2018-11-24,"MT02",0
2018-11-24,"MT03",0
2018-11-24,"MT04",0
2018-11-24,"MT05",0
2018-11-24,"MT07",0
2018-11-24,"MT08",0
2018-11-24,"MT09",0
2018-11-24,"MT10",0
2018-11-24,"MT11",0
2018-11-24,"MT12",0
2018-11-24,"MT13",1
2018-11-24,"MT14",1
2018-11-24,"MT15",0
2018-11-24,"MT16",0
2018-11-24,"MT17",0
2018-11-24,"MT18",1
2018-11-24,"MT19",0
2018-11-24,"MT20",1
2018-11-24,"MT21",0
2018-11-24,"MT22",0
2018-11-24,"MT23",1
2018-11-24,"MT24",0
2018-11-24,"MT25",0
2018-11-24,"MT26",1
2018-11-24,"MT27",1
2018-11-24,"MT28",0
2018-11-24,"MT29",0
2018-11-24,"MT30",0
2018-11-24,"MT31",0
2018-11-24,"MT32",0
2018-11-24,"MT33",0
2018-11-24,"MT34",0
2018-11-24,"MT35",1
2018-11-24,"MT36",1
2018-11-24,"MT37",1
2018-11-24,"MT38",0
2018-11-24,"MT39",1
2018-11-24,"MT40",1
2018-11-24,"MT41",0
2018-11-24,"MT42",1
2018-11-24,"MT43",0
2018-11-24,"MT44",1
2018-11-24,"MT45",0
2018-11-24,"MT46",0
2018-11-24,"MT47",1
2018-11-24,"MT48",1
2018-11-24,"MT49",0
2018-11-24,"OMC01",NA
2018-11-24,"OMC02",NA
2018-11-24,"OMC03",NA
2018-11-24,"OMC04",NA
2018-11-24,"OMC05",NA
2018-11-24,"OMC06",NA
2018-11-24,"OMC07",NA
2018-11-24,"OMC09",NA
2018-11-24,"OMC10",NA
2018-11-24,"OMC11",NA
2018-11-24,"OMC12",NA
2018-11-24,"OMC13",NA
2018-11-24,"OMC15",NA
2018-11-24,"OMC16",NA
2018-11-24,"OMC17",NA
2018-11-24,"OMC18",NA
2018-11-24,"OMC19",NA
2018-11-24,"OMC21",NA
2018-11-24,"OMC22",NA
2018-11-24,"OMC23",NA
2018-11-24,"OMC24",NA
2018-11-24,"OMC25",NA
2018-11-24,"OMC26",NA
2018-11-24,"OMC27",NA
2018-11-24,"OMC28",NA
2018-11-24,"OMC29",NA
2018-11-24,"OMC30",NA
2018-11-24,"OMC31",NA
2018-11-24,"OMC32",NA
2018-11-24,"OMC33",NA
2018-11-24,"OMC34",NA
2018-11-24,"OMC36",NA
2018-11-24,"OMC37",NA
2018-11-24,"OMC38",NA
2018-11-24,"NB01",NA
2018-11-24,"NB02",NA
2018-11-24,"NB03",NA
2018-11-24,"NB04",NA
2018-11-24,"NB05",NA
2018-11-24,"NB06",NA
2018-11-24,"NB07",NA
2018-11-24,"NB08",NA
2018-11-24,"NB09",NA
2018-11-24,"NB10",NA
2018-11-24,"NB11",NA
2018-11-24,"NB12",NA
2018-11-24,"NB14",NA
2018-11-24,"NB15",NA
2018-11-24,"NB16",NA
2018-11-24,"NB17",NA
2018-11-24,"NB18",NA
2018-11-24,"NB19",NA
2018-11-24,"NB20",NA
2018-11-24,"NB21",NA
2018-11-24,"NB22",NA
2018-11-24,"NB23",NA
2018-11-24,"NB24",NA
2018-11-24,"NB25",NA
2018-11-24,"NB26",NA
2018-11-24,"NB27",NA
2018-11-24,"NB28",NA
2018-11-24,"NB29",NA
2018-11-24,"NB30",NA
2018-11-24,"NB31",NA
2018-11-24,"NB32",NA
2018-11-24,"NB33",NA
2018-11-24,"NB34",NA
2018-11-24,"NB35",NA
2018-11-24,"NB36",NA
2018-11-24,"NB37",NA
2018-11-24,"NB38",NA
2018-11-24,"NB39",NA
2018-11-24,"NB40",NA
2018-11-24,"NB41",NA
2018-11-24,"NB42",NA
2018-11-24,"NB43",NA
2018-11-24,"NB44",NA
2018-11-24,"NB45",NA
2018-11-24,"NB46",NA
2018-11-24,"NB47",NA
2018-11-24,"NB48",NA
2018-11-24,"NB49",NA
2018-11-24,"NB50",NA
2018-11-25,"MN02",0
2018-11-25,"MN04",0
2018-11-25,"MN05",1
2018-11-25,"MN06",1
2018-11-25,"MN07",1
2018-11-25,"MN08",1
2018-11-25,"MN09",1
2018-11-25,"MN10",0
2018-11-25,"MN11",1
2018-11-25,"MN12",1
2018-11-25,"MN13",1
2018-11-25,"MN14",1
2018-11-25,"MN15",0
2018-11-25,"MN16",1
2018-11-25,"MN17",1
2018-11-25,"MN18",0
2018-11-25,"MN19",1
2018-11-25,"MN20",0
2018-11-25,"MN21",0
2018-11-25,"MN22",1
2018-11-25,"MN23",1
2018-11-25,"MN24",0
2018-11-25,"MN25",1
2018-11-25,"MN26",0
2018-11-25,"MN27",1
2018-11-25,"MN29",1
2018-11-25,"MN30",1
2018-11-25,"MN31",1
2018-11-25,"MN32",0
2018-11-25,"MN33",1
2018-11-25,"MN34",1
2018-11-25,"MN35",0
2018-11-25,"MN37",0
2018-11-25,"MN38",1
2018-11-25,"MN39",0
2018-11-25,"MN40",0
2018-11-25,"MN41",0
2018-11-25,"MN42",1
2018-11-25,"MN43",1
2018-11-25,"MN44",0
2018-11-25,"MN45",1
2018-11-25,"MN46",1
2018-11-25,"MN47",0
2018-11-25,"MN48",0
2018-11-25,"MN49",1
2018-11-25,"MN50",0
2018-11-25,"MT01",0
2018-11-25,"MT02",0
2018-11-25,"MT03",0
2018-11-25,"MT04",0
2018-11-25,"MT05",0
2018-11-25,"MT07",0
2018-11-25,"MT08",0
2018-11-25,"MT09",0
2018-11-25,"MT10",0
2018-11-25,"MT11",0
2018-11-25,"MT12",0
2018-11-25,"MT13",0
2018-11-25,"MT14",0
2018-11-25,"MT15",0
2018-11-25,"MT16",0
2018-11-25,"MT17",0
2018-11-25,"MT18",0
2018-11-25,"MT19",0
2018-11-25,"MT20",0
2018-11-25,"MT21",0
2018-11-25,"MT22",0
2018-11-25,"MT23",0
2018-11-25,"MT24",0
2018-11-25,"MT25",0
2018-11-25,"MT26",0
2018-11-25,"MT27",0
2018-11-25,"MT28",0
2018-11-25,"MT29",0
2018-11-25,"MT30",0
2018-11-25,"MT31",0
2018-11-25,"MT32",0
2018-11-25,"MT33",0
2018-11-25,"MT34",0
2018-11-25,"MT35",1
2018-11-25,"MT36",1
2018-11-25,"MT37",0
2018-11-25,"MT38",0
2018-11-25,"MT39",0
2018-11-25,"MT40",1
2018-11-25,"MT41",0
2018-11-25,"MT42",1
2018-11-25,"MT43",0
2018-11-25,"MT44",1
2018-11-25,"MT45",0
2018-11-25,"MT46",0
2018-11-25,"MT47",1
2018-11-25,"MT48",1
2018-11-25,"MT49",0
2018-11-25,"OMC01",NA
2018-11-25,"OMC02",NA
2018-11-25,"OMC03",NA
2018-11-25,"OMC04",NA
2018-11-25,"OMC05",NA
2018-11-25,"OMC06",NA
2018-11-25,"OMC07",NA
2018-11-25,"OMC09",NA
2018-11-25,"OMC10",NA
2018-11-25,"OMC11",NA
2018-11-25,"OMC12",NA
2018-11-25,"OMC13",NA
2018-11-25,"OMC15",NA
2018-11-25,"OMC16",NA
2018-11-25,"OMC17",NA
2018-11-25,"OMC18",NA
2018-11-25,"OMC19",NA
2018-11-25,"OMC21",NA
2018-11-25,"OMC22",NA
2018-11-25,"OMC23",NA
2018-11-25,"OMC24",NA
2018-11-25,"OMC25",NA
2018-11-25,"OMC26",NA
2018-11-25,"OMC27",NA
2018-11-25,"OMC28",NA
2018-11-25,"OMC29",NA
2018-11-25,"OMC30",NA
2018-11-25,"OMC31",NA
2018-11-25,"OMC32",NA
2018-11-25,"OMC33",NA
2018-11-25,"OMC34",NA
2018-11-25,"OMC36",NA
2018-11-25,"OMC37",NA
2018-11-25,"OMC38",NA
2018-11-25,"NB01",NA
2018-11-25,"NB02",NA
2018-11-25,"NB03",NA
2018-11-25,"NB04",NA
2018-11-25,"NB05",NA
2018-11-25,"NB06",NA
2018-11-25,"NB07",NA
2018-11-25,"NB08",NA
2018-11-25,"NB09",NA
2018-11-25,"NB10",NA
2018-11-25,"NB11",NA
2018-11-25,"NB12",NA
2018-11-25,"NB14",NA
2018-11-25,"NB15",NA
2018-11-25,"NB16",NA
2018-11-25,"NB17",NA
2018-11-25,"NB18",NA
2018-11-25,"NB19",NA
2018-11-25,"NB20",NA
2018-11-25,"NB21",NA
2018-11-25,"NB22",NA
2018-11-25,"NB23",NA
2018-11-25,"NB24",NA
2018-11-25,"NB25",NA
2018-11-25,"NB26",NA
2018-11-25,"NB27",NA
2018-11-25,"NB28",NA
2018-11-25,"NB29",NA
2018-11-25,"NB30",NA
2018-11-25,"NB31",NA
2018-11-25,"NB32",NA
2018-11-25,"NB33",NA
2018-11-25,"NB34",NA
2018-11-25,"NB35",NA
2018-11-25,"NB36",NA
2018-11-25,"NB37",NA
2018-11-25,"NB38",NA
2018-11-25,"NB39",NA
2018-11-25,"NB40",NA
2018-11-25,"NB41",NA
2018-11-25,"NB42",NA
2018-11-25,"NB43",NA
2018-11-25,"NB44",NA
2018-11-25,"NB45",NA
2018-11-25,"NB46",NA
2018-11-25,"NB47",NA
2018-11-25,"NB48",NA
2018-11-25,"NB49",NA
2018-11-25,"NB50",NA
2018-11-26,"MN02",0
2018-11-26,"MN04",0
2018-11-26,"MN05",1
2018-11-26,"MN06",1
2018-11-26,"MN07",1
2018-11-26,"MN08",1
2018-11-26,"MN09",1
2018-11-26,"MN10",0
2018-11-26,"MN11",1
2018-11-26,"MN12",1
2018-11-26,"MN13",1
2018-11-26,"MN14",1
2018-11-26,"MN15",0
2018-11-26,"MN16",1
2018-11-26,"MN17",1
2018-11-26,"MN18",0
2018-11-26,"MN19",1
2018-11-26,"MN20",0
2018-11-26,"MN21",0
2018-11-26,"MN22",1
2018-11-26,"MN23",1
2018-11-26,"MN24",0
2018-11-26,"MN25",1
2018-11-26,"MN26",0
2018-11-26,"MN27",1
2018-11-26,"MN29",1
2018-11-26,"MN30",1
2018-11-26,"MN31",1
2018-11-26,"MN32",0
2018-11-26,"MN33",1
2018-11-26,"MN34",1
2018-11-26,"MN35",0
2018-11-26,"MN37",0
2018-11-26,"MN38",1
2018-11-26,"MN39",0
2018-11-26,"MN40",0
2018-11-26,"MN41",0
2018-11-26,"MN42",1
2018-11-26,"MN43",1
2018-11-26,"MN44",0
2018-11-26,"MN45",1
2018-11-26,"MN46",1
2018-11-26,"MN47",0
2018-11-26,"MN48",0
2018-11-26,"MN49",1
2018-11-26,"MN50",0
2018-11-26,"MT01",NA
2018-11-26,"MT02",NA
2018-11-26,"MT03",NA
2018-11-26,"MT04",NA
2018-11-26,"MT05",NA
2018-11-26,"MT07",NA
2018-11-26,"MT08",NA
2018-11-26,"MT09",NA
2018-11-26,"MT10",NA
2018-11-26,"MT11",NA
2018-11-26,"MT12",NA
2018-11-26,"MT13",NA
2018-11-26,"MT14",NA
2018-11-26,"MT15",NA
2018-11-26,"MT16",NA
2018-11-26,"MT17",NA
2018-11-26,"MT18",NA
2018-11-26,"MT19",NA
2018-11-26,"MT20",NA
2018-11-26,"MT21",NA
2018-11-26,"MT22",NA
2018-11-26,"MT23",NA
2018-11-26,"MT24",NA
2018-11-26,"MT25",NA
2018-11-26,"MT26",NA
2018-11-26,"MT27",NA
2018-11-26,"MT28",NA
2018-11-26,"MT29",NA
2018-11-26,"MT30",NA
2018-11-26,"MT31",NA
2018-11-26,"MT32",NA
2018-11-26,"MT33",NA
2018-11-26,"MT34",NA
2018-11-26,"MT35",NA
2018-11-26,"MT36",NA
2018-11-26,"MT37",NA
2018-11-26,"MT38",NA
2018-11-26,"MT39",NA
2018-11-26,"MT40",NA
2018-11-26,"MT41",NA
2018-11-26,"MT42",NA
2018-11-26,"MT43",NA
2018-11-26,"MT44",NA
2018-11-26,"MT45",NA
2018-11-26,"MT46",NA
2018-11-26,"MT47",NA
2018-11-26,"MT48",NA
2018-11-26,"MT49",NA
2018-11-26,"OMC01",NA
2018-11-26,"OMC02",NA
2018-11-26,"OMC03",NA
2018-11-26,"OMC04",NA
2018-11-26,"OMC05",NA
2018-11-26,"OMC06",NA
2018-11-26,"OMC07",NA
2018-11-26,"OMC09",NA
2018-11-26,"OMC10",NA
2018-11-26,"OMC11",NA
2018-11-26,"OMC12",NA
2018-11-26,"OMC13",NA
2018-11-26,"OMC15",NA
2018-11-26,"OMC16",NA
2018-11-26,"OMC17",NA
2018-11-26,"OMC18",NA
2018-11-26,"OMC19",NA
2018-11-26,"OMC21",NA
2018-11-26,"OMC22",NA
2018-11-26,"OMC23",NA
2018-11-26,"OMC24",NA
2018-11-26,"OMC25",NA
2018-11-26,"OMC26",NA
2018-11-26,"OMC27",NA
2018-11-26,"OMC28",NA
2018-11-26,"OMC29",NA
2018-11-26,"OMC30",NA
2018-11-26,"OMC31",NA
2018-11-26,"OMC32",NA
2018-11-26,"OMC33",NA
2018-11-26,"OMC34",NA
2018-11-26,"OMC36",NA
2018-11-26,"OMC37",NA
2018-11-26,"OMC38",NA
2018-11-26,"NB01",NA
2018-11-26,"NB02",NA
2018-11-26,"NB03",NA
2018-11-26,"NB04",NA
2018-11-26,"NB05",NA
2018-11-26,"NB06",NA
2018-11-26,"NB07",NA
2018-11-26,"NB08",NA
2018-11-26,"NB09",NA
2018-11-26,"NB10",NA
2018-11-26,"NB11",NA
2018-11-26,"NB12",NA
2018-11-26,"NB14",NA
2018-11-26,"NB15",NA
2018-11-26,"NB16",NA
2018-11-26,"NB17",NA
2018-11-26,"NB18",NA
2018-11-26,"NB19",NA
2018-11-26,"NB20",NA
2018-11-26,"NB21",NA
2018-11-26,"NB22",NA
2018-11-26,"NB23",NA
2018-11-26,"NB24",NA
2018-11-26,"NB25",NA
2018-11-26,"NB26",NA
2018-11-26,"NB27",NA
2018-11-26,"NB28",NA
2018-11-26,"NB29",NA
2018-11-26,"NB30",NA
2018-11-26,"NB31",NA
2018-11-26,"NB32",NA
2018-11-26,"NB33",NA
2018-11-26,"NB34",NA
2018-11-26,"NB35",NA
2018-11-26,"NB36",NA
2018-11-26,"NB37",NA
2018-11-26,"NB38",NA
2018-11-26,"NB39",NA
2018-11-26,"NB40",NA
2018-11-26,"NB41",NA
2018-11-26,"NB42",NA
2018-11-26,"NB43",NA
2018-11-26,"NB44",NA
2018-11-26,"NB45",NA
2018-11-26,"NB46",NA
2018-11-26,"NB47",NA
2018-11-26,"NB48",NA
2018-11-26,"NB49",NA
2018-11-26,"NB50",NA
2018-11-27,"MN02",0
2018-11-27,"MN04",0
2018-11-27,"MN05",1
2018-11-27,"MN06",1
2018-11-27,"MN07",1
2018-11-27,"MN08",1
2018-11-27,"MN09",1
2018-11-27,"MN10",0
2018-11-27,"MN11",1
2018-11-27,"MN12",1
2018-11-27,"MN13",1
2018-11-27,"MN14",1
2018-11-27,"MN15",0
2018-11-27,"MN16",1
2018-11-27,"MN17",1
2018-11-27,"MN18",0
2018-11-27,"MN19",1
2018-11-27,"MN20",0
2018-11-27,"MN21",0
2018-11-27,"MN22",1
2018-11-27,"MN23",1
2018-11-27,"MN24",0
2018-11-27,"MN25",1
2018-11-27,"MN26",0
2018-11-27,"MN27",1
2018-11-27,"MN29",1
2018-11-27,"MN30",1
2018-11-27,"MN31",1
2018-11-27,"MN32",0
2018-11-27,"MN33",1
2018-11-27,"MN34",1
